,Country,Currency,Technology,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
63,Austria,USD (2022 prices and exchange rates),Energy efficiency,..,..,..,18.5,20.461,18.905,24.403,20.414,23.752,18.31,26.923,23.566,21.189,14.933,19.164,9.3,8.677,10.469,8.778,13.108,16.183,14.756,14.906,14.016,11.207,12.466,11.531,14.467,12.38,7.817,14.902,14.509,14.501,10.907,32.777,51.176,75.459,84.775,72.246,71.3,77.538,69.925,79.943,78.462,78.356,86.458,86.38,105.935,..,..
64,Austria,USD (2022 prices and exchange rates),Fossil fuels,..,..,..,1.589,2.33,4.839,0.576,3.105,8.348,3.407,4.41,5.355,0.856,1.38,1.515,0.977,0.296,1.486,1.965,2.269,1.423,1.314,2.784,2.789,0.967,1.06,0.717,1.001,0.643,0.711,0.684,0.334,1.343,1.247,3.775,0.678,1.235,1.479,1.673,6.509,0.775,5.439,1.817,2.815,0.703,1.721,1.858,0.865,..,..
65,Austria,USD (2022 prices and exchange rates),Renewables,..,..,..,10.446,13.521,15.521,18.648,14.129,13.61,15.211,7.859,7.61,5.763,5.676,8.659,4.784,3.199,7.332,6.312,8.609,11.138,13.177,10.228,12.243,16.094,15.139,10.534,12.533,15.134,15.297,14.476,17.909,20.092,21.047,34.078,44.525,45.587,43.617,36.801,37.826,40.708,27.155,36.749,25.484,27.175,27.126,24.206,22.61,..,..
66,Austria,USD (2022 prices and exchange rates),Nuclear,..,..,..,17.328,17.536,13.477,11.977,12.185,12.467,16.895,16.4,15.568,5.252,4.749,3.881,3.41,1.643,3.906,3.035,3.695,2.686,2.67,2.323,2.768,3.896,4.824,4.36,5.307,5.418,4.486,4.898,4.932,5.337,4.668,6.203,4.077,4.157,3.496,3.284,3.257,1.896,1.598,1.83,1.45,2.143,1.851,1.764,1.724,..,..
67,Austria,USD (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,2.762,9.343,1.649,3.298,3.615,4.781,2.884,4.911,5.005,10.317,2.082,3.814,5.523,9.467,10.811,9.765,45.401,..,..
68,Austria,USD (2022 prices and exchange rates),Other power and storage technologies,..,..,..,13.744,10.404,6.578,12.105,12.339,10.999,8.794,10.713,11.413,9.199,9.061,10.159,7.12,4.449,8.393,5.263,5.533,7.097,5.968,6.943,6.052,6.828,4.951,5.191,7.282,5.923,6.092,11.401,5.754,5.206,3.227,7.236,8.863,23.832,16.278,29.892,28.271,44.32,44.049,37.373,44.396,33.951,23.701,36.416,49.757,..,..
69,Austria,USD (2022 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,4.582,17.832,9.738,6.494,6.476,6.515,9.479,12.629,11.639,4.069,4.712,4.176,1.587,1.088,1.656,2.272,3.392,1.874,2.712,3.298,4.471,5.873,4.902,5.26,6.644,6.119,4.148,4.502,3.501,5.73,2.539,11.763,13.209,8.908,8.271,7.814,7.667,4.17,7.404,8.306,8.158,25.625,20.403,14.225,21.026,..,..
70,Austria,USD (2022 prices and exchange rates),Unallocated,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
71,Austria,USD (2022 prices and exchange rates),Total Budget,..,..,..,66.19,82.083,69.062,74.2,68.647,75.692,72.094,78.936,75.154,46.328,40.51,47.553,27.179,19.349,33.239,27.627,36.606,40.401,40.594,40.482,42.34,44.863,43.345,37.595,47.234,45.617,38.55,50.862,49.701,61.552,45.284,99.131,126.143,163.959,160.8,156.621,159.835,179.723,157.652,169.833,166.288,177.422,172.07,174.614,247.317,..,..
72,Austria,USD (2022 prices and PPP),Energy efficiency,..,..,..,23.772,26.292,24.293,31.357,26.231,30.521,23.528,34.595,30.282,27.228,19.189,24.625,11.95,11.15,13.452,11.28,16.844,20.795,18.961,19.154,18.01,14.4,16.018,14.817,18.589,15.908,10.045,19.149,18.644,18.634,14.015,42.118,65.76,96.963,108.934,92.834,91.619,99.634,89.851,102.725,100.822,100.686,111.096,110.996,136.124,..,..
73,Austria,USD (2022 prices and PPP),Fossil fuels,..,..,..,2.041,2.994,6.218,0.74,3.99,10.727,4.379,5.666,6.881,1.1,1.773,1.946,1.255,0.38,1.91,2.525,2.915,1.829,1.688,3.578,3.584,1.242,1.363,0.922,1.286,0.826,0.914,0.879,0.43,1.726,1.602,4.851,0.871,1.586,1.9,2.15,8.363,0.996,6.988,2.334,3.617,0.903,2.211,2.387,1.112,..,..
74,Austria,USD (2022 prices and PPP),Renewables,..,..,..,13.423,17.374,19.944,23.962,18.155,17.489,19.545,10.099,9.779,7.405,7.294,11.126,6.147,4.11,9.422,8.11,11.063,14.312,16.931,13.142,15.733,20.68,19.453,13.537,16.104,19.447,19.656,18.601,23.012,25.818,27.045,43.789,57.214,58.578,56.046,47.288,48.606,52.309,34.893,47.221,32.746,34.92,34.856,31.103,29.053,..,..
75,Austria,USD (2022 prices and PPP),Nuclear,..,..,..,22.266,22.533,17.317,15.39,15.658,16.02,21.709,21.074,20.004,6.748,6.103,4.987,4.382,2.111,5.019,3.9,4.747,3.451,3.43,2.985,3.556,5.006,6.198,5.603,6.819,6.962,5.764,6.293,6.337,6.857,5.998,7.97,5.238,5.341,4.493,4.219,4.185,2.437,2.054,2.351,1.863,2.754,2.379,2.267,2.215,..,..
76,Austria,USD (2022 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,3.549,12.006,2.119,4.238,4.645,6.144,3.706,6.311,6.431,13.258,2.675,4.901,7.097,12.165,13.891,12.547,58.339,..,..
77,Austria,USD (2022 prices and PPP),Other power and storage technologies,..,..,..,17.661,13.368,8.453,15.555,15.855,14.134,11.301,13.766,14.666,11.82,11.643,13.054,9.148,5.717,10.784,6.763,7.11,9.12,7.669,8.922,7.776,8.774,6.362,6.67,9.357,7.611,7.828,14.65,7.394,6.689,4.146,9.298,11.389,30.624,20.917,38.411,36.328,56.95,56.602,48.024,57.047,43.626,30.455,46.794,63.936,..,..
78,Austria,USD (2022 prices and PPP),Other cross-cutting technologies/research,..,..,..,5.888,22.913,12.514,8.344,8.321,8.372,12.18,16.227,14.956,5.229,6.055,5.367,2.039,1.397,2.128,2.919,4.359,2.408,3.484,4.237,5.745,7.547,6.299,6.759,8.538,7.862,5.33,5.785,4.499,7.363,3.263,15.116,16.973,11.447,10.628,10.041,9.852,5.358,9.514,10.673,10.483,32.927,26.217,18.279,27.017,..,..
79,Austria,USD (2022 prices and PPP),Unallocated,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
80,Austria,USD (2022 prices and PPP),Total Budget,..,..,..,85.052,105.475,88.742,95.344,88.21,97.262,92.638,101.43,96.57,59.531,52.054,61.105,34.924,24.864,42.711,35.5,47.038,51.914,52.163,52.018,54.405,57.648,55.697,48.309,60.695,58.617,49.536,65.356,63.864,79.093,58.188,127.38,162.09,210.683,206.623,201.254,205.384,230.94,202.578,218.231,213.676,227.982,221.105,224.374,317.796,..,..
81,Austria,Euro (2022 prices and exchange rates),Energy efficiency,..,..,..,17.591,19.456,17.977,23.204,19.411,22.585,17.411,25.6,22.408,20.149,14.2,18.223,8.843,8.251,9.955,8.347,12.464,15.389,14.031,14.174,13.327,10.656,11.853,10.964,13.756,11.772,7.433,14.17,13.797,13.789,10.371,31.167,48.662,71.752,80.611,68.697,67.798,73.729,66.49,76.016,74.608,74.507,82.211,82.137,100.731,..,..
82,Austria,Euro (2022 prices and exchange rates),Fossil fuels,..,..,..,1.511,2.216,4.601,0.547,2.952,7.938,3.24,4.193,5.092,0.814,1.312,1.44,0.929,0.282,1.413,1.868,2.157,1.353,1.249,2.648,2.652,0.919,1.008,0.682,0.952,0.611,0.676,0.65,0.318,1.277,1.186,3.589,0.645,1.174,1.406,1.591,6.189,0.737,5.171,1.727,2.677,0.669,1.636,1.766,0.823,..,..
83,Austria,Euro (2022 prices and exchange rates),Renewables,..,..,..,9.933,12.857,14.759,17.732,13.435,12.942,14.463,7.473,7.237,5.48,5.398,8.233,4.549,3.042,6.972,6.002,8.187,10.591,12.529,9.725,11.642,15.303,14.395,10.017,11.917,14.391,14.546,13.765,17.029,19.105,20.013,32.404,42.338,43.348,41.474,34.993,35.968,38.709,25.821,34.944,24.232,25.841,25.794,23.017,21.499,..,..
84,Austria,Euro (2022 prices and exchange rates),Nuclear,..,..,..,16.477,16.674,12.815,11.388,11.587,11.854,16.065,15.595,14.803,4.994,4.516,3.69,3.243,1.562,3.714,2.886,3.513,2.554,2.538,2.209,2.632,3.704,4.587,4.146,5.046,5.152,4.265,4.657,4.689,5.074,4.439,5.898,3.876,3.952,3.324,3.122,3.097,1.803,1.52,1.74,1.379,2.038,1.76,1.678,1.639,..,..
85,Austria,Euro (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,2.626,8.884,1.568,3.136,3.437,4.547,2.742,4.67,4.759,9.811,1.98,3.627,5.252,9.002,10.28,9.285,43.171,..,..
86,Austria,Euro (2022 prices and exchange rates),Other power and storage technologies,..,..,..,13.069,9.893,6.255,11.511,11.732,10.459,8.362,10.187,10.853,8.747,8.616,9.66,6.77,4.23,7.98,5.005,5.261,6.749,5.675,6.602,5.755,6.493,4.708,4.936,6.924,5.632,5.793,10.841,5.471,4.95,3.068,6.881,8.428,22.662,15.478,28.424,26.883,42.143,41.885,35.538,42.215,32.283,22.537,34.628,47.313,..,..
87,Austria,Euro (2022 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,4.357,16.956,9.26,6.175,6.158,6.195,9.013,12.008,11.067,3.87,4.481,3.971,1.509,1.034,1.575,2.16,3.226,1.782,2.578,3.136,4.251,5.584,4.661,5.002,6.318,5.818,3.944,4.281,3.329,5.449,2.415,11.185,12.56,8.471,7.865,7.43,7.291,3.965,7.04,7.898,7.757,24.366,19.401,13.526,19.993,..,..
88,Austria,Euro (2022 prices and exchange rates),Unallocated,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
89,Austria,Euro (2022 prices and exchange rates),Total Budget,..,..,..,62.938,78.051,65.669,70.555,65.275,71.974,68.552,75.058,71.462,44.053,38.52,45.218,25.844,18.399,31.606,26.27,34.808,38.417,38.6,38.494,40.26,42.66,41.215,35.749,44.914,43.376,36.657,48.364,47.26,58.529,43.059,94.261,119.947,155.906,152.901,148.928,151.984,170.895,149.908,161.491,158.12,168.707,163.618,166.037,235.169,..,..
90,Belgium,National currency (nominal),Energy efficiency,5.801,6.073,7.04,5.31,3.624,5.022,5.87,6.916,5.622,8.017,10.01,6.423,7.816,2.677,2.975,0.719,..,6.056,2.717,6.051,8.399,7.7,10.011,8.921,13.292,4.046,..,..,..,..,..,..,..,23.127,..,..,0,44.727,77.883,51.317,51.556,53.407,44.132,43.637,56.851,68.641,126.98,30.364,73.769,..
91,Belgium,National currency (nominal),Fossil fuels,2.343,3.123,3.285,4.078,2.082,3.87,6.631,9.936,12.377,14.938,8.352,8.664,11.572,5.377,3.57,3.669,..,0.796,1.103,1.024,1.48,1.237,1.502,2.097,0.432,0.82,..,..,..,..,..,..,..,1.886,..,..,0,0,2.458,0.1,1.563,1.774,0.695,..,0.836,0.321,3.506,3.219,21.45,..
92,Belgium,National currency (nominal),Renewables,0.161,0.508,0.674,1.111,1.453,3.835,6.782,11.175,5.942,9.222,11.103,11.344,4.621,3.644,1.735,0.421,..,0.278,1.708,2.033,2.191,3.555,2.669,3.011,1.258,0.996,..,..,..,..,..,..,..,14.895,..,..,0,17.078,17.502,19.098,26.898,17.601,15.188,16.329,11.546,24.267,19.231,7.371,18.527,..
93,Belgium,National currency (nominal),Nuclear,42.65,60.523,60.709,68.476,55.801,55.729,71.443,54.209,58.436,47.953,58.498,60.248,57.992,59.358,52.504,39.316,..,..,..,..,23.947,24.435,36.049,37.467,49.913,40.62,..,..,..,..,..,..,..,44.341,..,..,56.086,69.72,81.453,103.553,67.021,76.387,88.734,72.914,77.382,95.507,111.757,102.981,111.655,154.96
94,Belgium,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.597,..,..,0,1.429,0.217,0,3.174,1.219,1.256,1.922,2.012,7.18,4.841,8.841,11.004,60
95,Belgium,National currency (nominal),Other power and storage technologies,8.131,8.007,8.54,0.883,0.719,1.631,3.148,1.259,0.538,0.178,0.34,0.419,0.268,0,1.487,1.116,..,0.079,2.154,6.42,3.671,5.099,5.126,1.679,4.507,2.698,..,..,..,..,..,..,..,5.021,..,..,0,14.98,27.703,17.735,12.509,8.941,12.321,20.742,15.123,29.298,19.788,24.444,13.372,..
96,Belgium,National currency (nominal),Other cross-cutting technologies/research,9.234,8.974,10.109,0.868,2.759,3.562,1.973,4.246,4.269,3.937,5.935,3.8,3.366,2.358,0.421,0,..,1.676,1.926,1.113,1.673,1.748,1.091,1.374,0.982,0.565,..,..,..,..,..,..,..,4.394,..,..,0,2.912,3.581,2.955,4.12,1.943,2.169,4.122,9.28,10.236,5.202,2.44,13.126,..
97,Belgium,National currency (nominal),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,4.366,0.528,0,1.5,0,0,0,..
98,Belgium,National currency (nominal),Total Budget,68.319,87.209,90.357,80.724,66.438,73.649,95.848,87.742,87.184,84.244,94.237,90.898,85.635,73.414,62.692,45.241,..,..,..,..,41.362,43.773,56.448,54.548,70.384,49.745,..,..,..,..,..,..,..,94.262,..,..,56.086,150.846,210.798,194.758,166.841,161.271,168.861,160.194,173.03,236.95,291.306,179.659,262.903,..
99,Belgium,National currency (2022 prices),Energy efficiency,24.945,23.133,24.928,17.494,11.434,15.161,17.019,19.072,14.412,19.46,23.044,14.133,16.73,5.635,6.129,1.414,..,11.256,4.883,10.457,14.217,12.518,16.197,14.325,20.966,6.344,..,..,..,..,..,..,..,31.046,..,..,0,56.495,96.483,62.774,62.453,63.846,51.764,50.263,64.484,76.51,139.431,32.393,73.769,..
100,Belgium,National currency (2022 prices),Fossil fuels,10.075,11.896,11.632,13.435,6.569,11.684,19.226,27.4,31.729,36.259,19.227,19.064,24.769,11.318,7.355,7.213,..,1.48,1.982,1.77,2.505,2.011,2.43,3.367,0.681,1.286,..,..,..,..,..,..,..,2.532,..,..,0,0,3.045,0.122,1.893,2.121,0.815,..,0.948,0.358,3.85,3.434,21.45,..
101,Belgium,National currency (2022 prices),Renewables,0.692,1.935,2.387,3.66,4.584,11.578,19.663,30.817,15.233,22.385,25.56,24.961,9.891,7.671,3.575,0.828,..,0.517,3.07,3.513,3.709,5.779,4.318,4.835,1.984,1.562,..,..,..,..,..,..,..,19.995,..,..,0,21.571,21.682,23.362,32.583,21.041,17.814,18.809,13.096,27.049,21.117,7.863,18.527,..
102,Belgium,National currency (2022 prices),Nuclear,183.402,230.542,214.966,225.598,176.053,168.246,207.138,149.488,149.804,116.398,134.669,132.565,124.129,124.947,108.173,77.295,..,..,..,..,40.536,39.723,58.326,60.165,78.728,63.69,..,..,..,..,..,..,..,59.523,..,..,72.123,88.064,100.905,126.673,81.187,91.318,104.079,83.986,87.772,106.456,122.715,109.863,111.655,148.157
103,Belgium,National currency (2022 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.801,..,..,0,1.805,0.269,0,3.845,1.457,1.473,2.214,2.282,8.003,5.316,9.432,11.004,57.366
104,Belgium,National currency (2022 prices),Other power and storage technologies,34.965,30.5,30.24,2.909,2.268,4.924,9.127,3.472,1.379,0.432,0.783,0.922,0.574,0,3.064,2.194,..,0.147,3.871,11.095,6.214,8.289,8.294,2.696,7.109,4.23,..,..,..,..,..,..,..,6.74,..,..,0,18.921,34.319,21.695,15.153,10.689,14.452,23.892,17.154,32.657,21.728,26.078,13.372,..
105,Belgium,National currency (2022 prices),Other cross-cutting technologies/research,39.708,34.183,35.795,2.86,8.705,10.754,5.72,11.709,10.944,9.556,13.663,8.361,7.205,4.964,0.867,0,..,3.115,3.461,1.923,2.832,2.842,1.765,2.206,1.549,0.886,..,..,..,..,..,..,..,5.899,..,..,0,3.678,4.436,3.615,4.991,2.323,2.544,4.748,10.526,11.409,5.712,2.603,13.126,..
106,Belgium,National currency (2022 prices),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,5.121,0.608,0,1.672,0,0,0,..
107,Belgium,National currency (2022 prices),Total Budget,293.782,332.193,319.948,265.95,209.612,222.346,277.897,241.96,223.5,204.488,216.943,200.005,183.297,154.535,129.163,88.943,..,..,..,..,70.015,71.161,91.33,87.594,111.017,77.997,..,..,..,..,..,..,..,126.537,..,..,72.123,190.535,261.14,238.241,202.105,192.793,198.062,184.52,196.262,264.113,319.869,191.666,262.903,..
108,Belgium,USD (2022 prices and exchange rates),Energy efficiency,26.234,24.328,26.216,18.398,12.024,15.945,17.898,20.057,15.157,20.465,24.234,14.863,17.594,5.926,6.446,1.487,..,11.838,5.135,10.997,14.952,13.164,17.034,15.065,22.049,6.672,..,..,..,..,..,..,..,32.649,..,..,0,59.414,101.467,66.017,65.679,67.144,54.438,52.86,67.815,80.462,146.633,34.066,77.58,..
109,Belgium,USD (2022 prices and exchange rates),Fossil fuels,10.596,12.511,12.233,14.129,6.908,12.287,20.219,28.815,33.368,38.133,20.22,20.048,26.049,11.903,7.735,7.586,..,1.556,2.085,1.861,2.635,2.115,2.556,3.541,0.717,1.352,..,..,..,..,..,..,..,2.663,..,..,0,0,3.202,0.129,1.991,2.23,0.857,..,0.997,0.376,4.049,3.611,22.559,..
110,Belgium,USD (2022 prices and exchange rates),Renewables,0.728,2.035,2.51,3.849,4.821,12.176,20.679,32.408,16.019,23.541,26.881,26.25,10.402,8.067,3.759,0.87,..,0.543,3.228,3.695,3.9,6.078,4.541,5.085,2.087,1.642,..,..,..,..,..,..,..,21.028,..,..,0,22.686,22.802,24.569,34.266,22.128,18.735,19.78,13.773,28.446,22.207,8.269,19.484,..
111,Belgium,USD (2022 prices and exchange rates),Nuclear,192.876,242.451,226.071,237.252,185.147,176.937,217.838,157.211,157.542,122.411,141.625,139.413,130.541,131.402,113.761,81.288,..,..,..,..,42.63,41.776,61.339,63.273,82.795,66.98,..,..,..,..,..,..,..,62.598,..,..,75.849,92.613,106.118,133.216,85.381,96.035,109.455,88.325,92.306,111.955,129.054,115.539,117.423,155.81
112,Belgium,USD (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.843,..,..,0,1.898,0.283,0,4.043,1.533,1.549,2.328,2.4,8.417,5.59,9.919,11.572,60.329
113,Belgium,USD (2022 prices and exchange rates),Other power and storage technologies,36.771,32.076,31.802,3.059,2.386,5.178,9.599,3.651,1.45,0.454,0.823,0.97,0.603,0,3.222,2.307,..,0.154,4.071,11.668,6.535,8.718,8.722,2.835,7.476,4.449,..,..,..,..,..,..,..,7.088,..,..,0,19.899,36.092,22.815,15.936,11.241,15.198,25.126,18.04,34.344,22.851,27.425,14.063,..
114,Belgium,USD (2022 prices and exchange rates),Other cross-cutting technologies/research,41.759,35.949,37.644,3.007,9.154,11.309,6.016,12.314,11.509,10.05,14.369,8.793,7.577,5.22,0.912,0,..,3.276,3.64,2.023,2.978,2.988,1.856,2.32,1.629,0.932,..,..,..,..,..,..,..,6.203,..,..,0,3.868,4.665,3.801,5.249,2.443,2.676,4.993,11.07,11.999,6.007,2.737,13.804,..
115,Belgium,USD (2022 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,5.386,0.64,0,1.758,0,0,0,..
116,Belgium,USD (2022 prices and exchange rates),Total Budget,308.958,349.354,336.476,279.688,220.44,233.832,292.252,254.459,235.046,215.051,228.15,210.337,192.766,162.518,135.836,93.538,..,..,..,..,73.632,74.837,96.048,92.118,116.752,82.026,..,..,..,..,..,..,..,133.074,..,..,75.849,200.378,274.63,250.548,212.546,202.752,208.293,194.051,206.4,277.757,336.393,201.567,276.484,..
117,Belgium,USD (2022 prices and PPP),Energy efficiency,33.084,30.68,33.061,23.202,15.164,20.108,22.572,25.294,19.114,25.809,30.562,18.744,22.188,7.474,8.129,1.875,..,14.929,6.476,13.869,18.856,16.602,21.482,18.999,27.806,8.414,..,..,..,..,..,..,..,41.175,..,..,0,74.927,127.961,83.255,82.829,84.676,68.652,66.662,85.523,101.472,184.921,42.961,97.837,..
118,Belgium,USD (2022 prices and PPP),Fossil fuels,13.362,15.777,15.427,17.819,8.712,15.495,25.498,36.339,42.081,48.089,25.5,25.283,32.85,15.011,9.755,9.567,..,1.962,2.629,2.347,3.323,2.667,3.223,4.466,0.904,1.705,..,..,..,..,..,..,..,3.358,..,..,0,0,4.038,0.162,2.511,2.813,1.081,..,1.258,0.475,5.106,4.554,28.449,..
119,Belgium,USD (2022 prices and PPP),Renewables,0.918,2.566,3.165,4.854,6.08,15.355,26.079,40.871,20.202,29.688,33.9,33.104,13.118,10.173,4.741,1.098,..,0.685,4.071,4.66,4.919,7.665,5.727,6.413,2.632,2.071,..,..,..,..,..,..,..,26.519,..,..,0,28.609,28.756,30.984,43.214,27.906,23.627,24.945,17.369,35.874,28.006,10.429,24.571,..
120,Belgium,USD (2022 prices and PPP),Nuclear,243.238,305.759,285.101,299.202,233.491,223.137,274.719,198.26,198.678,154.374,178.605,175.816,164.627,165.713,143.466,102.513,..,..,..,..,53.761,52.684,77.355,79.794,104.414,84.469,..,..,..,..,..,..,..,78.943,..,..,95.654,116.796,133.827,168.001,107.675,121.111,138.035,111.387,116.408,141.188,162.752,145.707,148.084,196.494
121,Belgium,USD (2022 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.063,..,..,0,2.394,0.357,0,5.099,1.933,1.954,2.936,3.027,10.614,7.05,12.509,14.594,76.082
122,Belgium,USD (2022 prices and PPP),Other power and storage technologies,46.372,40.451,40.106,3.858,3.009,6.53,12.105,4.605,1.829,0.573,1.038,1.223,0.761,0,4.063,2.91,..,0.195,5.134,14.715,8.241,10.994,11,3.576,9.428,5.61,..,..,..,..,..,..,..,8.939,..,..,0,25.095,45.516,28.773,20.097,14.176,19.167,31.687,22.75,43.311,28.817,34.586,17.735,..
123,Belgium,USD (2022 prices and PPP),Other cross-cutting technologies/research,52.663,45.336,47.474,3.793,11.545,14.262,7.587,15.529,14.514,12.674,18.121,11.089,9.555,6.583,1.15,0,..,4.132,4.591,2.551,3.756,3.769,2.341,2.926,2.054,1.175,..,..,..,..,..,..,..,7.823,..,..,0,4.878,5.884,4.794,6.619,3.081,3.374,6.297,13.96,15.132,7.576,3.452,17.408,..
124,Belgium,USD (2022 prices and PPP),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,6.792,0.807,0,2.217,0,0,0,..
125,Belgium,USD (2022 prices and PPP),Total Budget,389.632,440.575,424.334,352.719,278,294.889,368.564,320.902,296.42,271.204,287.723,265.259,243.099,204.954,171.304,117.962,..,..,..,..,92.858,94.378,121.128,116.172,147.238,103.445,..,..,..,..,..,..,..,167.821,..,..,95.654,252.7,346.34,315.969,268.044,255.694,262.681,244.721,260.295,350.283,424.23,254.199,348.678,..
126,Belgium,Euro (2022 prices and exchange rates),Energy efficiency,24.945,23.133,24.928,17.494,11.434,15.161,17.019,19.072,14.412,19.46,23.044,14.133,16.73,5.635,6.129,1.414,..,11.256,4.883,10.457,14.217,12.518,16.197,14.325,20.966,6.344,..,..,..,..,..,..,..,31.046,..,..,0,56.495,96.483,62.774,62.453,63.846,51.764,50.263,64.484,76.51,139.431,32.393,73.769,..
127,Belgium,Euro (2022 prices and exchange rates),Fossil fuels,10.075,11.896,11.632,13.435,6.569,11.684,19.226,27.4,31.729,36.259,19.227,19.064,24.769,11.318,7.355,7.213,..,1.48,1.982,1.77,2.505,2.011,2.43,3.367,0.681,1.286,..,..,..,..,..,..,..,2.532,..,..,0,0,3.045,0.122,1.893,2.121,0.815,..,0.948,0.358,3.85,3.434,21.45,..
128,Belgium,Euro (2022 prices and exchange rates),Renewables,0.692,1.935,2.387,3.66,4.584,11.578,19.663,30.817,15.233,22.385,25.56,24.961,9.891,7.671,3.575,0.828,..,0.517,3.07,3.513,3.709,5.779,4.318,4.835,1.984,1.562,..,..,..,..,..,..,..,19.995,..,..,0,21.571,21.682,23.362,32.583,21.041,17.814,18.809,13.096,27.049,21.117,7.863,18.527,..
129,Belgium,Euro (2022 prices and exchange rates),Nuclear,183.402,230.542,214.966,225.598,176.053,168.246,207.138,149.488,149.804,116.398,134.669,132.565,124.129,124.947,108.173,77.295,..,..,..,..,40.536,39.723,58.326,60.165,78.728,63.69,..,..,..,..,..,..,..,59.523,..,..,72.123,88.064,100.905,126.673,81.187,91.318,104.079,83.986,87.772,106.456,122.715,109.863,111.655,148.157
130,Belgium,Euro (2022 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.801,..,..,0,1.805,0.269,0,3.845,1.457,1.473,2.214,2.282,8.003,5.316,9.432,11.004,57.366
131,Belgium,Euro (2022 prices and exchange rates),Other power and storage technologies,34.965,30.5,30.24,2.909,2.268,4.924,9.127,3.472,1.379,0.432,0.783,0.922,0.574,0,3.064,2.194,..,0.147,3.871,11.095,6.214,8.289,8.294,2.696,7.109,4.23,..,..,..,..,..,..,..,6.74,..,..,0,18.921,34.319,21.695,15.153,10.689,14.452,23.892,17.154,32.657,21.728,26.078,13.372,..
132,Belgium,Euro (2022 prices and exchange rates),Other cross-cutting technologies/research,39.708,34.183,35.795,2.86,8.705,10.754,5.72,11.709,10.944,9.556,13.663,8.361,7.205,4.964,0.867,0,..,3.115,3.461,1.923,2.832,2.842,1.765,2.206,1.549,0.886,..,..,..,..,..,..,..,5.899,..,..,0,3.678,4.436,3.615,4.991,2.323,2.544,4.748,10.526,11.409,5.712,2.603,13.126,..
133,Belgium,Euro (2022 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,0,0,0,0,0,..,..,..,..,..,..,..,0,..,..,0,0,0,0,0,0,5.121,0.608,0,1.672,0,0,0,..
